plan_id/id,id,state,tipo_proceso/id,clasificacion_id/id,nombre_proyecto_idu,centro_costo,nombre_punto_inversion,dependencia/id,dependencia/name,description,presupuesto,fuente/id,plazo_de_ejecucion,unidad_meta_fisica/id,cantidad_meta_fisica,localidad,fecha_radicacion,fecha_crp,fecha_acta_inicio,tipo_proceso_seleccion/id
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_227,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,MANTENIMIENTO DE VIAS,21459,OBRAS VARIAS LOCALIDADES EN BOGOTA,__export__.hr_department_32,DTM,"Interventoría técnica, administrativa, financiera, legal, social y ambiental para la ejecución de obras y actividades de conservación para la malla vial arterial e intermedia  en las localidades de Rafael Uribe, San Cristóbal, Candelaria y Santa Fe grupo 1 y 2 en Bogotá D.C.",72000000,__export__.plan_contratacion_idu_fuente_55,300 días,N/A,N/A,"Santa Fe, San Cristóbal, La Candelaria y Rafael Uribe",,2014-01-20,2014-01-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_10
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_228,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_22,__export__.plan_contratacion_idu_clasificador_proyectos_15,SENTENCIAS,20111,TRIBUNALES DE ARBITRAMENTO,__export__.hr_department_15,DTGJ,Cumplir con las sentencias y demás ordenes judiciales que imparten los despachos,600000000,__export__.plan_contratacion_idu_fuente_5,N/A,Unidad,1,Entidad,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_229,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_15,AVENIDA LA SIRENA (CALLE 153),22015,AV LA SIRENA DE AUTONORTE- AV.BOYACA,__export__.hr_department_72,DTC,pendiente,378000000,__export__.plan_contratacion_idu_fuente_5,N/A,,,,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_11
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_230,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20376,RAPS NIEVES,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de las RAPS Nieves",13966480000,__export__.plan_contratacion_idu_fuente_5,12 meses,M2,45971,Santa Fe y Candelaria,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_231,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20377,RAPS NIEVES,__export__.hr_department_72,DTC,"Interventoría del  estudio, diseño y construcción de las RAPS Nieves",1904520000,__export__.plan_contratacion_idu_fuente_5,12 meses,unidad,1,Santa Fe y Candelaria,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_232,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20406,RED PEATONAL CARVAJAL,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de las RAPS Carvajal",16448986000,__export__.plan_contratacion_idu_fuente_5,10 meses,M2,50658,Kennedy,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_233,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20408,RED PEATONAL CARVAJAL,__export__.hr_department_72,DTC,"Interventoría estudio, diseño y construcción de las RAPS Carvajal",2243014000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Kennedy,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_234,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20497,RAPS RESTREPO,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de las RAPS Restrepo",12566768000,__export__.plan_contratacion_idu_fuente_5,10 meses,M2,40590,Antonio Nariño,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_235,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,20498,RAPS RESTREPO,__export__.hr_department_72,DTC,"Interventoría del Estudio, diseño y construcción de las RAPS Restrepo",1713232000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Antonio Nariño,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_236,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23612,RED TINTAL (CICLOBARRIO UPZ PATIO BONITO),__export__.hr_department_72,DTC,Construcción de la Red Tintal,21053000000,__export__.plan_contratacion_idu_fuente_5,10 meses,M2,72114,Bosa y Kennedy,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_237,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23613,RED TINTAL (CICLOBARRIO UPZ PATIO BONITO),__export__.hr_department_72,DTC,Interventoría a la Construcción de la Red Tintal,2870000000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Bosa y Kennedy,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_238,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23616,RED PEATONAL CARVAJAL,__export__.hr_department_36,DTD,"Interventoría estudio, diseño y construcción de las RAPS Carvajal",984000000,__export__.plan_contratacion_idu_fuente_5,6 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_239,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23619,RAPS KENNEDY CENTRAL,__export__.hr_department_36,DTD,"Estudio, diseño y construcción de las RAPS Kennedy Central",1385000000,__export__.plan_contratacion_idu_fuente_5,6 meses,1,UN,Kennedy,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_240,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23620,RAPS KENNEDY CENTRAL,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de las RAPS Kennedy Central",23160520000,__export__.plan_contratacion_idu_fuente_5,10 meses,M2,61970,Kennedy,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_241,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23621,RAPS KENNEDY CENTRAL,__export__.hr_department_72,DTC,"Interventoría de los estudios, diseño y construcción de las RAPS Kennedy Central",3158544000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Kennedy,2014-03-30,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_242,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23624,RAPS RESTREPO,__export__.hr_department_36,DTD,"Estudio, diseño y construcción de las RAPS Restrepo",752000000,__export__.plan_contratacion_idu_fuente_5,6 meses,1,UN,Antonio Nariño,2014-04-01,2014-07-15,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_243,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23625,RAPS RINCÓN,__export__.hr_department_36,DTD,Estudio diseños y construccionde las RAPS Rincón,30944320000,__export__.plan_contratacion_idu_fuente_5,6 meses,1,UN,Suba,2014-01-30,2014-05-23,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_244,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23626,RAPS RINCÓN,__export__.hr_department_36,DTD,Interventoría del estudio diseños y construcción de las RAPS Rincón,4219680000,__export__.plan_contratacion_idu_fuente_5,6 meses,1,UN,Suba,2014-01-30,2014-05-23,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_245,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23629,RAPS TEUSAQUILLO,__export__.hr_department_72,DTC,"Estudio, diseño y construcción de las RAPS Teusaquillo",15917306000,__export__.plan_contratacion_idu_fuente_5,12 meses,M2,59801,"Teusaquillo, Chapinero y Santa Fe",2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_246,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23630,RAPS TEUSAQUILLO,__export__.hr_department_72,DTC,"Interventoría del  estudio, diseño y construcción de las RAPS Teusaquillo",2170694000,__export__.plan_contratacion_idu_fuente_5,12 meses,unidad,1,"Teusaquillo, Chapinero y Santa Fe",2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_247,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23636,RAPS RINCÓN,__export__.hr_department_36,DTD,"Estudios, diseños y construcción de RAPS Rincón",1850722000,__export__.plan_contratacion_idu_fuente_37,10 meses,M2,12664,Santa Fe,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_248,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23636,RAPS NIEVES,__export__.hr_department_36,DTD,"Estudios, diseños y construcción de RAPS Nieves",835290000,__export__.plan_contratacion_idu_fuente_37,10 meses,M2,12664,Santa Fe,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_249,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,REDES PEATONALES,23636,RAPS TEUSAQUILLO,__export__.hr_department_36,DTD,"Interventoría de los estudios, diseños y construcción de RAPS Teusaquillo",951992000,__export__.plan_contratacion_idu_fuente_37,10 meses,M2,12664,Santa Fe,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_250,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20861,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,1969850000,__export__.plan_contratacion_idu_fuente_26,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_251,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20861,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,11000000000,__export__.plan_contratacion_idu_fuente_37,12 meses,Se encuentra en priorización por la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_252,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20861,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,299586000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_253,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20861,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,913879000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_254,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20863,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,124535000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_10
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_255,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20863,MANT. DE CICLORUTAS,__export__.hr_department_32,DTM,Mantenimiento de la red de ciclo rutas,287149000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_10
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_256,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20914,CONSTRUCCIÓN BICICARRIL,__export__.hr_department_72,DTC,Construcción Bicicarril,15000000000,__export__.plan_contratacion_idu_fuente_37,12 meses,KM,100,Metropolitana,2014-09-01,2014-12-15,2014-12-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_257,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20919,CICLORUTA COMPLEMENTARIA SECTOR RIO FUCHA INCLUYE ESPACIO PÚBLICO,__export__.hr_department_72,DTC,Cicloruta complementaria sector Río Fucha,4000000000,__export__.plan_contratacion_idu_fuente_37,12 meses,,,Kennedy y Fontibón,2014-09-01,2014-12-15,2014-12-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_258,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,20920,"CARRILES PREFERENCIALES PARA BICI (1o MAYO, CRA. 7 y AV. 68)",__export__.hr_department_72,DTC,"Carriles preferenciales para Bici (1o mayo, cra. 7 y Av. 68)",5000000000,__export__.plan_contratacion_idu_fuente_37,12 meses,,,Metropolitana,2014-09-01,2014-12-15,2014-12-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_259,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,RED DE CICLORRUTAS,23614,RED TINTAL (CICLOBARRIO UPZ PATIO BONITO),__export__.hr_department_72,DTC,Interventoría a la Construcción de la Red Tintal,877000000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Bosa y Kennedy,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_260,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,RED DE CICLORRUTAS,23615,RED TINTAL (CICLOBARRIO UPZ PATIO BONITO),__export__.hr_department_72,DTC,Red Tintal (Ciclobarrio UPZ Patio Bonito),120000000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Bosa y Kennedy,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_261,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,23627,CONSTRUCCIÓN CARRIL-BICI,__export__.hr_department_72,DTC,Construcción carril - bici,18374400000,__export__.plan_contratacion_idu_fuente_5,ENTREGA FACT. DIC/13,KM,145,Bosa,2014-08-30,2014-12-15,2014-12-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_262,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_16,RED DE CICLORRUTAS,23628,CONSTRUCCIÓN CARRIL-BICI,__export__.hr_department_72,DTC,Construcción carril - bici,2505600000,__export__.plan_contratacion_idu_fuente_5,ENTREGA FACT. DIC/13,Consultoría,1,Bosa,2014-09-01,2014-12-15,2014-12-31,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_263,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ACCESOS A DISCAPACITADOS,20922,RAMPA ACCESO A DISCAPACITADOS BOX PEATONAL CENTRO COMERCIAL CARAVANA-Plan de mejoramiento,__export__.hr_department_72,DTC,Construcción de la solución en la rampa de acceso a discapacitados BOX peatonal Centro Comercial  Caravana - Plan de mejoramiento,206000000,__export__.plan_contratacion_idu_fuente_55,6 meses,Puente PeatoN/Al,1,Kennedy,2014-05-01,2014-09-15,2014-09-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_5
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_264,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ACCIONES POPULARES,20940,ACCIÓN POPULAR 2004-02613. CRUCES VIALES EN PATIO BONITO - FRENTE ACCESO A CORABASTOS,__export__.hr_department_32,DTM,Mantenimiento espacio público,366900000,__export__.plan_contratacion_idu_fuente_2,12 meses,Se encuentra en priorización por la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_265,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ACCIONES POPULARES,20942,ACCIÓN POPULAR 2004-02613. CRUCES VIALES EN PATIO BONITO - FRENTE ACCESO A CORABASTOS,__export__.hr_department_32,DTM,Mantenimiento espacio público,44028000,__export__.plan_contratacion_idu_fuente_2,12 meses,Se encuentra en priorización por la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_266,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ACCIONES POPULARES,20953,ACCIÓN POPULAR 2009-00072. ANDENES EN SUBA RINCON,__export__.hr_department_32,DTM,Mantenimiento espacio público,48000000,__export__.plan_contratacion_idu_fuente_2,12 meses,Se encuentra en priorización por la DTP,,Suba,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_267,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ACCIONES POPULARES,20954,ACCIÓN POPULAR 2009-00072. ANDENES EN SUBA RINCON,__export__.hr_department_32,DTM,Mantenimiento espacio público,6500000,__export__.plan_contratacion_idu_fuente_2,12 meses,Se encuentra en priorización por la DTP,,Suba,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_268,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,CAD,20423,CONJUNTO MONUMENTAL CAD.  FASE II,__export__.hr_department_72,DTC,Construcción del conjunto monumental CAD FASE II,4987000000,__export__.plan_contratacion_idu_fuente_5,10 meses,M2,50539,Teusaquillo y Mártires,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_269,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,CAD,20424,CONJUNTO MONUMENTAL CAD.  FASE II,__export__.hr_department_72,DTC,Interventoría de la construcción del conjunto monumental CAD FASE II,680000000,__export__.plan_contratacion_idu_fuente_5,10 meses,unidad,1,Teusaquillo y Mártires,2014-02-28,2014-06-15,2014-06-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_270,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_17,MANTENIMIENTO DEL ESPACIO PÚBLICO,20859,MAN/TO. DEL ESPACIO PUBLICO,__export__.hr_department_32,DTM,Mantenimiento espacio público,64768000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_271,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,MANTENIMIENTO DEL ESPACIO PÚBLICO,20860,PROGRAMA DE CONSERVACIÓN. REHABILITACIÓN,__export__.hr_department_32,DTM,Mantenimiento espacio público,24000000000,__export__.plan_contratacion_idu_fuente_37,12 meses,Se encuentra en priorización por la DTP,,Metropolitana,2014-04-01,2014-07-30,2014-07-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_272,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_23,__export__.plan_contratacion_idu_clasificador_proyectos_17,MANTENIMIENTO DEL ESPACIO PÚBLICO,20860,MAN/TO. DEL ESPACIO PUBLICO,__export__.hr_department_32,DTM,Mantenimiento espacio público,500814000,__export__.plan_contratacion_idu_fuente_37,6 meses,Se encuentra en priorización por la DTP,,Metropolitana,,2014-02-28,2014-02-28,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_273,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_13,__export__.plan_contratacion_idu_clasificador_proyectos_17,PROYECTOS OBRA POR TU LUGAR,20021,PROYECTOS OBRA POR TU LUGAR,__export__.hr_department_72,DTC,Adición o reconocimiento,9307000,__export__.plan_contratacion_idu_fuente_7,N/A,N/A,N/A,Metropolitana,,,,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_8
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_274,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ANDENES,20966,CONSTRUCCIÓN DE ANDENES LA BELLEZA,__export__.hr_department_72,DTC,Construcción andenes sector La Belleza credito KFW,600000000,__export__.plan_contratacion_idu_fuente_9,4 meses,m2,2480,San Cristóbal,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_1
__export__.plan_contratacion_idu_plan_1,__export__.plan_contratacion_idu_item_275,Por radicar,__export__.plan_contratacion_idu_plan_tipo_proceso_item_12,__export__.plan_contratacion_idu_clasificador_proyectos_17,ANDENES,20966,CONSTRUCCIÓN DE ANDENES LA BELLEZA,__export__.hr_department_72,DTC,Interventoría a la construcción andenes sector la Belleza Crédito KFW,200000000,__export__.plan_contratacion_idu_fuente_21,4 meses,un,1,San Cristóbal,2014-02-01,2014-05-15,2014-05-30,__export__.plan_contratacion_idu_plan_tipo_proceso_seleccion_item_2
